Date, Tournament, Round, HomeTeam, AwayTeam, Referee, HomeGoals, AwayGoals, HomeShots, AwayShots, HomeTarget, AwayTarget, HomeCorners, AwayCorners, HomeFouls, AwayFouls, HomeYellows, AwayYellows, HomeReds, AwayReds, HomexG, AwayxG, OddsW1, OddsX, OddsW2, OddsOver2.5, OddsUnder2.5, OddsBttsYes, OddsBttsNo, LineCorners, OverCorners, UnderCorners, LineCards, OverCards, UnderCards, LineShots, OverShots, UnderShots, LineTarget, OverTarget, UnderTarget, HomeElo, AwayElo, ApplyHome
2024-03-21, WC Qualifiers AFC, Round 2, Catar, Kuwait, , 3, 0, 16, 5, 7, 2, 5, 1, 13, 13, 0, 3, 0, 0, , , 1.30, 5.50, 9.50, 1.70, 2.10, 2.10, 1.67, 8.5, 1.67, 2.10,,,,,,,,,, 1631, 1340, true
2024-03-21, WC Qualifiers AFC, Round 2, Afganistán, India, , 0, 0, ,,,,,,,,,,,,,, 3.00, 3.30, 2.05,,,,,,,,,,,,,,,,, 1095, 1237, false
2024-03-26, WC Qualifiers AFC, Round 2, India, Afganistán, , 1, 2, ,,,,,,,,,,,,,, 1.50, 4.50, 6.00,,,,,,,,,,,,,,,,, 1128, 1086, true
2024-03-26, WC Qualifiers AFC, Round 2, Kuwait, Catar, , 1, 2, 16, 13, 3, 6, 3, 8, 11, 12, 2, 2, 0, 0, , , 6.50, 3.75, 1.57, 2.05, 1.75, 2.05, 1.70, 8.5, 1.67, 2.10,,,,,,,,,, 1333, 1638, true
2024-06-06, WC Qualifiers AFC, Round 2, India, Kuwait, , 0, 0, 15, 13, 3, 4, 7, 4, 11, 12, 1, 2, 0, 0, , , 2.80, 3.10, 2.70, 2.50, 1.50, 2.05, 1.70, 8.5, 1.73, 2.00,,,,,,,,,, 1196, 1324, true
2024-06-06, WC Qualifiers AFC, Round 2, Afganistán, Catar, , 0, 0, 2, 10, 0, 2, 2, 8, 15, 7, 4, 4, 0, 0, , , 9.50, 7.00, 1.25, 1.33, 3.40, 1.70, 2.05, 9.5, 1.91, 1.80,,,,,,,,,, 1118, 1647, false
2024-06-11, WC Qualifiers AFC, Round 2, Catar, India, , 2, 1, 18, 9, 8, 2, 4, 1, 7, 13, 2, 4, 0, 0, , , 1.70, 3.75, 4.75, 1.85, 1.95, 1.80, 1.95, 9.5, 2.00, 1.73,,,,,,,,,, 1629, 1198, true
2024-06-11, WC Qualifiers AFC, Round 2, Kuwait, Afganistán, , 1, 0, ,,,,,,,,,,,,,, 1.33, 5.25, 8.50, 1.73, 2.08, 2.05, 1.70, 9.5, 1.91, 1.80,,,,,,,,,, 1322, 1136, true

2025-10-14, WC Qualifiers CAF, , Sudáfrica, Ruanda, , 3, 0, 12, 4, 5, 0, 7, 4, 12, 19, 3, 4, 0, 0, , , 1.20, 6.00, 19.00, 1.95, 1.85, 3.40, 1.30, , , , , , , , , , , , , 1511, 1319, true
2025-10-10, WC Qualifiers CAF, , Sudáfrica, Zimbabue, , 0, 0, 24, 6, 3, 2, 14, 4, 16, 16, 3, 5, 1, 1, , , 1.25, 4.75, 17.00, 2.50, 1.50, 4.33, 1.20, , , , , , , , , , , , , 1526, 1355, true
2025-09-09, WC Qualifiers CAF, , Sudáfrica, Nigeria, , 1, 5, 5, 5, 1, 1, 2, 3, 11, 19, 3, 2, 0, 0, , , 2.70, 2.90, 2.90, 3.40, 1.33, 2.50, 1.50, , , , , , , , , , , , , 1529, 1581, true
2025-09-05, WC Qualifiers CAF, , Sudáfrica, Lesoto, , 3, 0, 8, 8, 6, 2, 5, 0, 11, 15, 1, 2, 0, 0, , , 1.25, 5.00, 19.00, 2.60, 1.47, 4.50, 1.18, , , , , , , , , , , , , 1523, 1222, true
2025-03-25, WC Qualifiers CAF, , Benín, Sudáfrica, , 0, 2, 4, 11, 1, 4, 0, 6, 9, 13, 2, 0, 0, 0, , , 4.20, 3.10, 2.05, 2.70, 1.44, 2.25, 1.57, , , , , , , , , , , , , 1426, 1580, false
2024-06-11, WC Qualifiers CAF, , Sudáfrica, Zimbabue, , 3, 1, 26, 6, 8, 3, 12, 2, 10, 10, 1, 0, 0, 0, , , 1.48, 4.10, 7.50, 2.10, 1.70, 2.37, 1.53, 8.5, 1.90, 1.80,,,,,,,,,, 1579, 1284, true
2024-06-07, WC Qualifiers CAF, , Nigeria, Sudáfrica, , 1, 1, 15, 8, 5, 4, 3, 3, 8, 16, 1, 3, 0, 0, , , 1.62, 3.50, 6.50, 2.25, 1.61, 2.25, 1.57, 8.5, 1.90, 1.80,,,,,,,,,, 1626, 1571, true
2023-11-21, WC Qualifiers CAF, , Ruanda, Sudáfrica, , 2, 0, 7, 5, 4, 2, 2, 6, 13, 13, 3, 0, 0, 0, , , 3.40, 2.88, 2.38, 2.50, 1.50, 2.00, 1.72, 8.5, 1.83, 1.83,,,,,,,,,, 1261, 1529, true
2023-11-18, WC Qualifiers CAF, , Sudáfrica, Benín,,  2, 1, 7, 5, 3, 1, 5, 2, 7, 19, 1, 1, 0, 0, , , 1.62, 3.70, 6.00, 2.40, 1.53, 2.50, 1.50, 8.5, 2.10, 1.66,,,,,,,,,, 1522, 1354, true

2025-07-06, Gold Cup, Final, Estados Unidos, México, , 1, 2, 6, 16, 3, 8, 0, 12, 12, 11, 1, 2, 0, 0, 1.11, 1.34, 3.10, 3.00, 2.55, , , , , , , , , , , , , , , , , 1720, 1837, true
2025-07-02, Gold Cup, Semifinal, Estados Unidos, Guatemala, , 2, 1, 12, 20, 7, 5, 2, 6, 15, 15, 4, 2, 0, 0, 1.77, 1.40, 1.22, 5.25, 9.50,,,,,,,,,,,,,,,,, 1712, 1533, true
2025-07-02, Gold Cup, Semifinal, México, Honduras, , 1, 0, 10, 6, 4, 1, 2, 5, 11, 12, 5, 4, 0, 0, 1.37, 0.11, 1.30, 5.25, 11.00, , , , , , , , , , , , , , , , , 1827, 1595, false
2025-06-29, Gold Cup, Quarterfinal, Estados Unidos, Costa Rica, , 2, 2, 18, 7, 4, 3, 9, 2, 14, 14, 1, 3, 0, 0, 2.97, 1.89, 1.55, 4.20, 6.00,,,,,,,,,,,,,,,,, 1721, 1683, true
2025-06-29, Gold Cup, Quarterfinal, Canadá, Guatemala, , 1, 1, 5, 11, 2, 3, 9, 4, 10, 14, 2, 1, 1, 0, 1.39, 1.18, 1.33, 5.00, 9.00,,,,,,,,,,,,,,,,, 1784, 1517, false
2025-06-28, Gold Cup, Quarterfinal, Panamá, Honduras, , 1, 1, 15, 10, 6, 3, 13, 5, 12, 13, 2, 2, 0, 0, 2.85, 1.21, 1.67, 3.60, 5.50,,,,,,,,,,,,,,,,, 1773, 1583, false
2025-06-28, Gold Cup, Quarterfinal, México, Arabia Saudita, , 2, 0, 14, 1, 5, 0, 7, 2, 18, 11, 1, 2, 0, 0, 1.34, 0.02, 1.50, 4.10, 6.50, , , , , , , , , , , , , , , , , 1811, 1584, false
2025-06-24, Gold Cup, Group Stage, Canadá, El Salvador, , 2, 0, 14, 2, 4, 0, 12, 1, 11, 19, 2, 4, 0, 2, 1.30, 0.39, 1.29, 5.25, 8.00,,,,,,,,,,,,,,,,, 1778, 1368, false
2025-06-22, Gold Cup, Group Stage, México, Costa Rica, , 0, 0, 13, 6, 4, 0, 3, 3, 14, 7, 2, 5, 0, 0, 1.16, 0.41, 1.53, 4.00, 5.00, , , , , , , , , , , , , , , , , 1821, 1674, false
2025-06-21, Gold Cup, Group Stage, Curazao, Canadá, , 1, 1, 6, 6, 2, 3, 2, 3, 13, 15, 3, 1, 0, 0, 0.84, 1.14, 11.00, 5.75, 1.25,,,,,,,,,,,,,,,,, 1799, 1389, false
2025-06-18, Gold Cup, Group Stage, Surinam, México, , 0, 2, 5, 16, 2, 6, 3, 5, 13, 18, 0, 1, 0, 0, 0.46, 1.99, 13.00, 5.50, 1.22, , , , , , , , , , , , , , , , , 1400, 1815, false
2025-06-17, Gold Cup, Group Stage, Canadá, Honduras, , 6, 0, 20, 7, 8, 4, 3, 3, 12, 12, 0, 0, 0, 0, 3.21, 1.07, 1.40, 4.75, 7.00,,,,,,,,,,,,,,,,, 1785, 1562, false
2025-06-14, Gold Cup, Group Stage, México, República Dominicana, , 3, 2, 15, 12, 9, 5, 5, 2, 9, 12, 2, 3, 0, 0, 1.63, 0.89, 1.11, 8.50, 21.00, , , , , , , , , , , , , , , , , 1813, 1288, false
2025-06-22, Gold Cup, Group Stage, Estados Unidos, Haití, , 2, 1, 18, 9, 6, 3, 6, 5, 8, 11, 1, 0, 0, 0, 1.91, 0.49, 1.38, 5.00, 7.00,,,,,,,,,,,,,,,,, 1715, 1473, true
2025-06-22, Gold Cup, Group Stage, Arabia Saudita, Trinidad y Tobago, , 1, 1, 14, 6, 4, 3, 3, 4, 13, 12, 1, 1, 0, 0, 2.20, 0.61, 1.27, 6.00, 9.00,,,,,,,,,,,,,,,,, 1597, 1393, false
2025-06-19, Gold Cup, Group Stage, Trinidad y Tobago, Haití, , 1, 1, 9, 16, 2, 3, 3, 4, 14, 11, 1, 2, 0, 1, 0.67, 1.82, 5.00, 3.50, 1.70,,,,,,,,,,,,,,,,, 1386, 1480, false
2025-06-19, Gold Cup, Group Stage, Estados Unidos, Arabia Saudita, , 1, 0, 5, 3, 3, 1, 4, 2, 10, 7, 2, 1, 0, 0, 0.41, 0.69, 1.55, 4.10, 5.50,,,,,,,,,,,,,,,,, 1703, 1619, true
2025-06-15, Gold Cup, Group Stage, Estados Unidos, Trinidad y Tobago, , 5, 0, 22, 3, 12, 2, 10, 4, 10, 9, 0, 1, 0, 0, 3.66, 0.32, 1.14, 7.50, 19.00,,,,,,,,,,,,,,,,, 1694, 1396, false
2025-06-15, Gold Cup, Group Stage, Haití, Arabia Saudita, , 0, 1, 12, 7, 5, 4, 11, 1, 15, 13, 4, 1, 0, 0, 0.91, 1.55, 3.90, 3.40, 1.91,,,,,,,,,,,,,,,,, 1498, 1591, true
2023-07-16, Gold Cup, Final, México, Panamá, , 1, 0, 23, 14, 7, 2, 2, 1, 24, 17, 4, 4, 0, 0, , , 1.62, 3.75, 6.50, 2.50, 1.50, 2.37, 1.53, 9.5, 1.83, 1.83, 5.5, 1.72, 2.00,,,,,,, 1823, 1706, false
2023-07-12, Gold Cup, Semifinal, Jamaica, México, , 0, 3, 8, 13, 3, 5, 3, 8, 15, 11, 3, 2, 0, 0, , , 4.20, 3.25, 2.00, 2.60, 1.47, 2.20, 1.61, 8.5, 1.80, 1.90, 4.5, 1.80, 1.90,,,,,,, 1605, 1802, false
2023-07-12, Gold Cup, Semifinal, Estados Unidos, Panamá, , 0, 0, 10, 8, 1, 2, 2, 3, , , 1, 0, 0, 0, , , 1.70, 3.60, 5.25, 2.25, 1.62, 2.05, 1.70, 8.5, 1.67, 2.10, 3.5, 1.62, 2.20,,,,,,, 1819, 1692, true
2023-07-09, Gold Cup, Quarterfinal, Estados Unidos, Canadá, , 1, 1, 12, 3, 4, 1, 5, 3, , , 0, 4, 0, 0, , , 1.62, 3.80, 5.75, 2.25, 1.62, 2.20, 1.62, 8.5, 1.83, 1.83, 4.5, 1.91, 1.80,,,,,,, 1833, 1710, true
2023-07-09, Gold Cup, Quarterfinal, Guatemala, Jamaica, , 0, 1, 11, 18, 6, 3, 1, 6, 16, 15, 1, 3, 0, 0, , , 6.50, 3.50, 1.65, 2.35, 1.57, 2.25, 1.57, 7.5, 1.73, 2.00, 4.5, 2.10, 1.57,,,,,,, 1517, 1585, false
2023-07-08, Gold Cup, Quarterfinal, México, Costa Rica, , 2, 0, 14, 9, 8, 1, 4, 7, 16, 16, 1, 3, 0, 0, , , 1.33, 5.00, 11.00, 1.80, 2.00, 2.20, 1.61, 8.5, 1.83, 1.83, 4.5, 1.83, 1.83,,,,,,, 1776, 1753, false
2023-07-08, Gold Cup, Quarterfinal, Panamá, Catar, , 4, 0, 17, 4, 6, 1, 3, 5, 15, 7, 0, 0, 0, 0, , , 1.70, 3.50, 5.50, 2.35, 1.57, 2.25, 1.57, 7.5, 1.73, 2.00, 5.5, 2.10, 1.67,,,,,,, 1659, 1557, false
2023-07-02, Gold Cup, Group Stage, Jamaica, San Cristóbal y Nieves, , 5, 0, 18, 9, 6, 2, 7, 1, 7, 9, 0, 2, 0, 0, , , 1.01, 21.00, 67.00, 1.13, 6.00, 4.33, 1.20, 9.5, 1.73, 2.00,,,,,,,,,, 1576, 1179, false
2023-07-02, Gold Cup, Group Stage, Estados Unidos, Trinidad y Tobago, , 6, 0, 23, 9, 8, 3, 5, 4, 11, 7, 1, 1, 0, 0, , , 1.09, 10.00, 21.00, 1.40, 2.88, 2.63, 1.44, 9.5, 1.91, 1.80,,,,,,,,,, 1829, 1375, true
2023-06-28, Gold Cup, Group Stage, Jamaica, Trinidad y Tobago, , 4, 1, 13, 3, 6, 1, 2, 0, 17, 15, 3, 3, 0, 0, , , 1.50, 4.00, 7.00, 2.20, 2.75, 2.38, 1.53, 8.5, 1.73, 2.00, 3.5, 1.67, 2.10,,,,,,, 1550, 1401, false
2023-06-28, Gold Cup, Group Stage, Estados Unidos, San Cristóbal y Nieves, , 6, 0, 34, 2, 15, 0, 8, 1, 16, 9, 0, 3, 0, 0, , , 1.02, 21.00, 41.00, 1.10, 7.00, 3.25, 1.33, 9.5, 1.83, 1.83, 2.5, 1.83, 1.83,,,,,,, 1828, 1180, true
2023-06-28, Gold Cup, Group Stage, Estados Unidos, Jamaica, , 1, 1, 13, 6, 4, 3, 5, 2, 12, 12, 0, 3, 0, 0, , , 1.62, 3.80, 5.75, 2.08, 1.73, 2.05, 1.70, 8.5, 1.73, 2.00, 3.5, 1.91, 1.80,,,,,,, 1849, 1529, true
2023-06-28, Gold Cup, Group Stage, Trinidad y Tobago, San Cristóbal y Nieves, , 3, 0, 14, 10, 4, 1, 8, 8, 15, 9, 0, 2, 0, 0, , , 1.50, 4.00, 7.50, 2.05, 1.75, 2.10, 1.67, 8.5, 1.67, 2.10, 3.5, 1.73, 2.00,,,,,,, 1378, 1203, false
2023-07-04, Gold Cup, Group Stage, Canadá, Cuba, , 4, 2, 14, 9, 9, 2, 5, 5, 10, 19, 1, 2, 0, 0, , , 1.07, 11.00, 29.00, 1.25, 4.00, 2.25, 1.57, 9.5, 1.91, 1.80, 4.5, 2.20, 1.62,,,,,,, 1704, 1274, false
2023-07-02, Gold Cup, Group Stage, México, Catar, , 0, 1, 25, 1, 6, 1, 8, 0, 11, 20, 2, 8, 0, 0, , , 1.33, 5.25, 9.00, 1.70, 2.10, 2.00, 1.75, 8.5, 1.80, 1.90,,,,,,,,,, 1819, 1513, false
2023-07-01, Gold Cup, Group Stage, Guatemala, Canadá, , 0, 0, 11, 9, 2, 3, 6, 3, 11, 12, 1, 5, 0, 0, , , 5.50, 4.00, 1.60, 2.05, 1.75, 2.05, 1.70, 8.5, 1.73, 2.00, 3.5, 1.62, 2.20,,,,,,, 1490, 1718, false
2023-06-29, Gold Cup, Group Stage, Haití, México, , 1, 3, 6, 32, 2, 10, 6, 9, 10, 9, 1, 1, 0, 0, , , 9.50, 6.00, 1.29, 1.60, 2.30, 2.00, 1.75, 9.5, 2.10, 1.66, 4.5, 1.83, 1.83,,,,,,, 1803, 1570, false
2023-06-27, Gold Cup, Group Stage, Canadá, Guadalupe, , 2, 2, 18, 9, 6, 4, 5, 2, 13, 17, 2, 2, 0, 0, , , 1.18, 7.00, 17.00, 1.53, 2.40, 2.25, 1.57, 9.5, 1.83, 1.83, 3.5, 1.62, 2.20,,,,,,, 1741, 1245, false
2023-06-23, Gold Cup, Group Stage, México, Honduras, , 4, 0, 17, 6, 6, 1, 4, 5, 13, 13, 2, 2, 0, 0, , , 1.29, 5.50, 11.00, 1.90, 1.90, 2.25, 1.57, 8.5, 1.66, 2.10,,,,,,,,,, 1790, 1468, false

2024-11-19, UEFA Nations League, League A, Bosnia y Herzegovina, Países Bajos, , 1, 1, 8, 12, 3, 2, 3, 5, 17, 11, 1, 0, 0, 0, 1.16, 1.51, 8.00, 5.50, 1.33, 1.53, 2.40, 1.83, 1.83, 8.5, 1.83, 1.83, 2.5, 1.57, 2.25,,,,,,, 1469, 1954, true
2024-11-16, UEFA Nations League, League A, Alemania, Bosnia y Herzegovina, , 7, 0, 23, 7, 13, 7, 3, 0, 7, 12, 1, 2, 0, 0, 5.33, 1.07, 1.08, 12.00, 29.00, 1.29, 3.60, 2.50, 1.50, 10.5, 2.00, 1.73, 2.5, 1.57, 2.25,,,,,,, 1974, 1472, true
2024-10-14, UEFA Nations League, League A, Bosnia y Herzegovina, Hungría, , 0, 2, 12, 12, 3, 5, 4, 3, 10, 19, 3, 1, 0, 0, 1.02, 1.53, 3.10, 3.40, 2.25,,,,,,,,,,,,,,,,, 1687, 1771, true
2024-10-11, UEFA Nations League, League A, Bosnia y Herzegovina, Alemania, , 1, 2, 8, 12, 1, 4, 3, 2, 10, 9, 5, 1, 0, 0, 0.43, 2.45, 9.50, 6.00, 1.27,,,,,,,,,,,,,,,,, 1491, 1956, true
2024-09-10, UEFA Nations League, League A, Hungría, Bosnia y Herzegovina, , 0, 0, 21, 7, 5, 2, 13, 1, 10, 10, 1, 2, 0, 0, 0.99, 0.13, 1.73, 3.70, 5.00,,,,,,,,,,,,,,,,, 1783, 1474, true
2024-09-07, UEFA Nations League, League A, Países Bajos, Bosnia y Herzegovina, , 5, 2, 28, 4, 9, 3, 10, 1, 10, 15, 0, 2, 0, 0, 4.03, 0.60, 1.18, 7.50, 15.00,,,,,,,,,,,,,,,,, 1963, 1476, true
2024-09-05, UEFA Nations League, League A, Serbia, España, , 0, 0, 9, 21, 1, 5, 2, 9, 11, 12, 3, 5, 0, 0, 0.57, 1.33, 7.00, 4.20, 1.48,,,,,,,,,,,,,,,,, 1789, 2150, true
2024-09-05, UEFA Nations League, League A, Dinamarca, Suiza, , 2, 0, 17, 5, 8, 1, 6, 1, 17, 13, 4, 5, 0, 2, 2.23, 0.46, 2.35, 3.25, 3.20,,,,,,,,,,,,,,,,, 1816, 1903, true
2024-09-08, UEFA Nations League, League A, Dinamarca, Serbia, , 2, 0, 10, 7, 3, 2, 8, 3, 11, 13, 2, 3, 0, 0, 0.88, 0.48, 1.73, 3.60, 5.00,,,,,,,,,,,,,,,,, 1845, 1802, true
2024-09-08, UEFA Nations League, League A, Suiza, España, , 1, 4, 20, 9, 3, 8, 9, 3, 10, 9, 3, 2, 0, 1, 1.49, 1.80, 4.50, 3.60, 1.80,,,,,,,,,,,,,,,,, 1874, 2137, true
2024-10-12, UEFA Nations League, League A, España, Dinamarca, , 1, 0, 25, 3, 6, 1, 4, 4, 9, 17, 1, 4, 0, 0, 2.48, 0.36, 1.38, 4.50, 9.00,,,,,,,,,,,,,,,,, 2157, 1863, true
2024-10-12, UEFA Nations League, League A, Serbia, Suiza, , 2, 0, 7, 11, 4, 4, 3, 7, 12, 11, 3, 2, 0, 0, 1.05, 2.06, 2.60, 3.10, 2.90,,,,,,,,,,,,,,,,, 1784, 1854, true
2024-10-15, UEFA Nations League, League A, España, Serbia, , 3, 0, 30, 3, 10, 1, 6, 2, 12, 12, 1, 4, 0, 1, 4.91, 0.43, 1.36, 4.80, 8.00,,,,,,,,,,,,,,,,, 2161, 1811, true
2024-10-15, UEFA Nations League, League A, Suiza, Dinamarca, , 2, 2, 14, 8, 3, 5, 6, 4, 12, 7, 2, 1, 0, 0, 2.36, 1.16, 2.15, 3.20, 3.50,,,,,,,,,,,,,,,,, 1827, 1859, true
2024-11-15, UEFA Nations League, League A, Dinamarca, España, , 1, 2, 10, 11, 3, 4, 7, 7, 8, 17, 4, 2, 0, 0, 0.92, 2.17, 3.90, 3.20, 2.05, 2.20, 1.65, 1.91, 1.80, 9.5, 1.83, 1.83, 4.5, 1.91, 1.80,,,,,,, 1863, 2166, true
2024-11-15, UEFA Nations League, League A, Suiza, Serbia, , 1, 1, 19, 7, 7, 2, 5, 3, 13, 15, 3, 2, 0, 0, 3.71, 1.39, 1.73, 3.90, 4.50, 1.85, 1.95, 1.83, 1.83, 10.5, 2.10, 1.67, 5.5, 2.10, 1.67,,,,,,, 1823, 1806, true
2024-11-18, UEFA Nations League, League A, España, Suiza, , 3, 2, 21, 11, 10, 4, 7, 3, 11, 14, 2, 1, 0, 0, 4.32, 1.38, 1.30, 5.75, 8.50, 1.50, 2.50, 1.83, 1.83, 9.5, 2.00, 1.73, 2.5, 1.62, 2.20,,,,,,, 2175, 1817, true
2024-11-18, UEFA Nations League, League A, Serbia, Dinamarca, , 0, 0, 22, 8, 6, 4, 7, 3, 13, 8, 5, 1, 1, 0, 2.54, 0.52, 2.45, 3.40, 2.88, 2.08, 1.73, 1.83, 1.83, 9.5, 1.83, 1.83, 5.5, 1.80, 1.91,,,,,,, 1812, 1854, true
2024-11-19, UEFA Nations League, League B, República Checa, Georgia, , 2, 1, 14, 11, 6, 5, 10, 6, 13, 10, 5, 4, 0, 0, 1.62, 1.27, 2.15, 3.30, 3.40, 2.00, 1.80, 1.80, 1.90, 8.5, 1.80, 1.90, 5.5, 1.90, 1.80,,,,,,, 1742, 1704, true
2024-11-16, UEFA Nations League, League B, Albania, República Checa, , 0, 0, 9, 8, 2, 2, 2, 6, 11, 15, 1, 2, 0, 0, 0.50, 0.43, 3.50, 3.20, 2.15, 2.40, 1.53, 2.00, 1.72, 8.5, 1.83, 1.83, 4.5, 1.72, 2.00,,,,,,, 1654, 1741, true
2024-10-14, UEFA Nations League, League B, Ucrania, República Checa, , 1, 1, 13, 15, 3, 7, 7, 5, 8, 12, 1, 4, 0, 0, 1.58, 0.84, 2.50, 3.20, 2.87,,,,,,,,,,,,,,,,, 1786, 1738, false
2024-10-11, UEFA Nations League, League B, República Checa, Albania, , 2, 0, 19, 7, 5, 2, 4, 3, 15, 12, 1, 1, 0, 0, 1.72, 0.41, 1.70, 3.60, 5.00,,,,,,,,,,,,,,,,, 1723, 1638, true
2024-09-10, UEFA Nations League, League B, República Checa, Ucrania, , 3, 2, 14, 19, 5, 5, 0, 8, 16, 16, 5, 2, 0, 0, 2.50, 1.37, 2.25, 3.40, 3.20,,,,,,,,,,,,,,,,, 1704, 1786, true
2024-09-07, UEFA Nations League, League B, Georgia, República Checa, , 4, 1, 13, 10, 6, 5, 1, 4, 18, 13, 3, 3, 0, 0, 2.28, 1.00, 3.20, 3.30, 2.25,,,,,,,,,,,,,,,,, 1705, 1732, true

2024-03-21, Euro Qualifiers, Playoff, Grecia, Kazajistán, Danny Makkelie, 5, 0, 21, 14, 10, 2, 8, 5, 10, 13, 1, 4, 0, 0, , , 1.33, 5.00, 10.00, 2.07, 1.72, 2.75, 1.40, 9.5, 2.10, 1.66, 4.5, 1.80, 1.90,,,,,,, 1728, 1487, true
2024-03-21, Euro Qualifiers, Playoff, Bosnia y Herzegovina, Ucrania, , 1, 2, 7, 12, 2, 4, 2, 4, 14, 20, 4, 4, 0, 0, , , 3.60, 3.25, 2.15, 2.30, 1.60, 2.00, 1.73, 8.5, 1.73, 2.00, 4.5, 1.83, 1.83,,,,,,, 1485, 1850, true
2023-11-20, Euro Qualifiers, , República Checa, Moldavia, , 3, 0, 22, 10, 7, 3, 4, 4, 16, 16, 1, 6, 0, 1, , , 1.25, 6.00, 11.00, 1.62, 2.25, 2.25, 1.57, 9.5, 2.00, 1.73, 5.5, 1.80, 1.91,,,,,,, 1753, 1342, true
2023-11-17, Euro Qualifiers, , Polonia, República Checa, , 1, 1, 18, 15, 5, 3, 3, 3, 12, 10, 1, 1, 0, 0, , , 2.50, 3.20, 2.90, 2.25, 1.62, 1.91, 1.80, 8.5, 1.80, 1.91, 5.5, 2.20, 1.62,,,,,,, 1703, 1749, true
2023-10-15, Euro Qualifiers, , República Checa, Islas Feroe, , 1, 0, 29, 5, 7, 1, 10, 1, 10, 15, 3, 4, 0, 0, , , 1.05, 13.00, 34.00, 1.40, 2.88, 4.00, 1.22, 9.5, 1.83, 1.83,,,,,,,,,, 1748, 1248, true
2023-10-12, Euro Qualifiers, , Albania, República Checa, Danny Makkelie, 3, 0, 8, 13, 4, 7, 1, 4, 10, 10, 1, 4, 0, 1, , , 3.75, 3.10, 2.15, 2.50, 1.50, 2.20, 1.62, 8.5, 1.91, 1.80,,,,,,,,,, 1614, 1705, true
2023-09-07, Euro Qualifiers, , República Checa, Albania, , 1, 1, 12, 1, 4, 1, 4, 1, 14, 9, 2, 2, 0, 0, , , 1.55, 3.75, 7.00, 2.25, 1.62, 2.38, 1.53, 9.5, 1.73, 2.00,,,,,,,,,, 1802, 1562, true true
2023-06-17, Euro Qualifiers, , Islas Feroe, República Checa, , 0, 3, 0, 19, 0, 5, 0, 8, 10, 10, 1, 0, 0, 0, , , 13.00, 5.00, 1.39, 1.70, 2.10, 2.20, 1.62, 8.5, 1.67, 2.10, 2.20, 1.62,,,,,,,, 1306, 1784, true
2023-03-27, Euro Qualifiers, , Moldavia, República Checa, , 0, 0, 4, 16, 2, 3, 2, 5, 12, 13, 1, 2, 0, 0, , , 17.00, 7.00, 1.17, 1.60, 2.30, 2.50, 1.50,,,,,,,,,,,,, 1231, 1802, true
2023-03-24, Euro Qualifiers, , República Checa, Polonia, , 3, 1, 8, 11, 6, 5, 3, 4, 15, 14, 2, 0, 0, 0, , , 2.20, 3.20, 3.40, , , 1.91, 1.80, 9.5, 1.83, 1.83,,,,,,,,,, 1779, 1801, true
2023-11-19, Euro Qualifiers, , Bosnia y Herzegovina, Eslovaquia, , 1, 2, 5, 10, 2, 3, 1, 7, 16, 15, 4, 1, 1, 0, , , 3.10, 3.20, 2.45, 2.15, 1.67, 1.91, 1.80, 9.5, 2.10, 1.67,,,,,,,,,, 1503, 1643, true
2023-11-16, Euro Qualifiers, , Luxemburgo, Bosnia y Herzegovina, , 4, 1, 8, 8, 5, 3, 4, 2, 13, 23, 2, 6, 0, 0, , , 2.88, 3.30, 2.45, 2.25, 1.62, 1.91, 1.80, 9.5, 2.10, 1.67, 4.5, 1.73, 2.00,,,,,,, 1488, 1532, true
2023-10-16, Euro Qualifiers, , Bosnia y Herzegovina, Portugal, , 0, 5, 3, 9, 0, 6, 4, 2, 7, 9, 2, 0, 0, 0, , , 8.00, 4.50, 1.44, 1.62, 2.25, 1.83, 1.83, 9.5, 2.00, 1.73, 4.5, 1.83, 1.83,,,,,,, 1540, 2023, true
2023-10-13, Euro Qualifiers, , Liechtenstein, Bosnia y Herzegovina, , 0, 2, 2, 29, 1, 13, 0, 11, 8, 10, 1, 0, 0, 0, , , 19.00, 10.00, 1.11, 1.36, 3.10, 2.25, 1.57, 11.5, 2.10, 1.67,,,,,,,,,, 964, 1536, true
2023-09-11, Euro Qualifiers, , Islandia, Bosnia y Herzegovina, , 1, 0, 7, 16, 2, 4, 4, 6, 11, 10, 1, 2, 0, 0, , , 2.80, 3.30, 2.55, 2.15, 1.67, 1.83, 1.83, 9.5, 1.91, 1.80, 4.5, 1.67, 2.10,,,,,,, 1476, 1555, true
2023-09-08, Euro Qualifiers, , Bosnia y Herzegovina, Liechtenstein, , 2, 1, 9, 4, 4, 3, 11, 3, 15, 14, 2, 3, 0, 0, , , 1.02, 19.00, 51.00, 1.18, 4.50, 3.75, 1.25, 11.5, 1.91, 1.80,,,,,,,,,, 1554, 966, true
2023-06-20, Euro Qualifiers, , Bosnia y Herzegovina, Luxemburgo, , 0, 2, 10, 5, 3, 3, 3, 1, 11, 15, 1, 4, 0, 0, , , 1.50, 4.00, 7.00, 2.05, 1.75, 2.10, 1.67, 8.5, 1.80, 1.91,,,,,,,,,, 1603, 1436, true
